full_url,name,stars,price,address,lat,lon,features,rating_text,rating,mark,local,dist_local,dist_baikal,dist_aeroport,dist_railway,dist_beach,meal_type,dist_baikal_meters,url,number_reviews
https://101hotels.com/main/cities/leestvyanka/hostel_belka.html,Хостел Белка,,800.0,"Листвянка, ул. Чапаева, д. 77а",51.859815,104.87673,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,393.0,Листвянка,300 м,1.2 км,58.2 км,4.8 км,,,1200.0,hostel_belka.html,12
https://101hotels.com/main/cities/leestvyanka/otel_natali.html,Отель Натали,2.0,2900.0,"Листвянка, Улица Чапаева 91",51.86092,104.87746,['АВТОСТОЯНКА'],ОТЛИЧНО,9.4,107.0,Листвянка,500 м,1.2 км,58.6 км,4.7 км,,,1200.0,otel_natali.html,5
https://101hotels.com/main/cities/leestvyanka/nikola_otel.html,Отель Никола,,2000.0,"Листвянка, ул. Нагорная, д. 43а",51.896807,104.82905,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,3.0,Листвянка,5.4 км,2.9 км,52.9 км,3.3 км,,,2900.0,nikola_otel.html,3
https://101hotels.com/main/cities/huzhir/mini-otel_diana_1.html,Мини-отель Диана,,1870.0,"Хужир, ул. Байкальская, д. 49а",53.19361633659077,107.345,[],ОТЛИЧНО,9.4,112.0,Хужир,100 м,958 м,154.7 км,231.3 км,,,958.0,mini-otel_diana_1.html,0
https://101hotels.com/main/cities/leestvyanka/baykal_han_listvyanka.html,Отель Байкал Хан Листвянка,,,"Листвянка, Ulitsa Gudina 22",51.8462,104.87835,"['ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,175.0,Листвянка,1.3 км,166 м,59.5 км,5.4 км,,Завтрак,166.0,baykal_han_listvyanka.html,7
https://101hotels.com/main/cities/huzhir/rezidentsiya_filokseniya_-_olhon.html,Семейный отель Филоксения - Ольхон,,,"Хужир, Gornaya Street 1B",53.19592,107.33477,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,98.0,Хужир,600 м,27.6 км,155.0 км,230.7 км,,,27600.0,rezidentsiya_filokseniya_-_olhon.html,4
https://101hotels.com/main/cities/goryachinsk/baykalskiy_ozdorovitelniy_tsentr.html,Гостиница Байкальский Оздоровительный центр,,2950.0,"Горячинск, ул. Некрасова, д. 29а",53.05441,108.33834,['АВТОСТОЯНКА'],,,,Горячинск,8.1 км,6.6 км,151.8 км,144.6 км,,,6600.0,baykalskiy_ozdorovitelniy_tsentr.html,0
https://101hotels.com/main/cities/leestvyanka/obitaemiy_ostrov.html,Обитаемый Остров,,1200.0,"Листвянка, улица Куликова, дом 94",51.859298148460205,104.86,"['ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,12.0,Листвянка,1.0 км,292 м,57.5 км,3.7 км,,,292.0,obitaemiy_ostrov.html,12
https://101hotels.com/main/cities/baikalsk/ski-let_otel.html,Отель Ски-Лет,,7000.0,"Байкальск, Гагарина, д. 218",51.524028,104.14554,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,9.0,Байкальск,1.6 км,434 м,84.6 км,6.3 км,19.8 км,,434.0,ski-let_otel.html,0
https://101hotels.com/main/cities/goryachinsk/romashka.html,Отель Ромашка,,,"Горячинск, ул. Некрасова, д. 31б",52.98172,108.28938,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ХОРОШО,8.1,1.0,Горячинск,800 м,896 м,143.0 км,135.9 км,,,896.0,romashka.html,1
https://101hotels.com/main/cities/leestvyanka/semeynaya_gostinitsa_domiki_turista.html,Отель Домики туриста,,,"Листвянка, ул.Куликова, 57",51.8619,104.86455,['АВТОСТОЯНКА'],ВЕЛИКОЛЕПНО,9.8,9.0,Листвянка,800 м,638 м,57.5 км,3.9 км,,,638.0,semeynaya_gostinitsa_domiki_turista.html,3
https://101hotels.com/main/cities/huzhir/baza_otdiha_pervaya_ekspeditsiya.html,Парк-Отель Первая Экспедиция,,2300.0,"Хужир, Остров Ольхон, Рыбхоз",53.21659,107.3949,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,8.0,Хужир,4.3 км,29.4 км,157.2 км,235.4 км,,,29400.0,baza_otdiha_pervaya_ekspeditsiya.html,6
https://101hotels.com/main/cities/baikalsk/park-otel_hamar_daban.html,Парк-Отель Хамар Дабан,,3000.0,"Байкальск, трасса Р-258 Иркутск-Чита 144км.",51.518924,104.10965,['АВТОСТОЯНКА'],ХОРОШО,8.7,68.0,Байкальск,1.8 км,960 м,85.6 км,4.4 км,22.1 км,,960.0,park-otel_hamar_daban.html,0
https://101hotels.com/main/cities/baikalsk/mini_gostinitsa_domino.html,Мини-отель Домино,,2900.0,"Солзан, ул. Горная, д. 22",51.495809497308,104.2226,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",,,,Солзан,,800 м,87.0 км,12.5 км,13.9 км,,800.0,mini_gostinitsa_domino.html,0
https://101hotels.com/main/cities/goryachinsk/gostinnitsa_dragan.html,Гостиница Драган,,2900.0,"Горячинск, ул. Октябрьская, д. 17",52.98621,108.30459,['БАНЯ/САУНА'],ВЕЛИКОЛЕПНО,10.0,1.0,Горячинск,300 м,1.6 км,143.9 км,136.7 км,,,1600.0,gostinnitsa_dragan.html,1
https://101hotels.com/main/cities/sarma/gostevie_komnati_sarma_baykal.html,Гостевые комнаты Сарма Байкал,,500.0,"Сарма, Веселая, 4",53.0672,106.79499,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,6.4,5.0,Сарма,4.5 км,,,,,,,gostevie_komnati_sarma_baykal.html,0
https://101hotels.com/main/cities/baikalsk/ice.html,Хостел Ice,,550.0,"Байкальск, ул. Железнодорожная, д. 12",51.519615663851,104.13586,"['БАНЯ/САУНА', 'БАССЕЙН', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,33.0,Байкальск,900 м,750 м,85.2 км,5.9 км,20.4 км,,750.0,ice.html,5
https://101hotels.com/main/cities/leestvyanka/arabeska.html,Отель Арабеска,,2000.0,"Листвянка, Академическая,15",51.8764,104.84182,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА']",ОЧЕНЬ ХОРОШО,8.9,42.0,Листвянка,3.1 км,1.3 км,55.3 км,2.3 км,,,1300.0,arabeska.html,4
https://101hotels.com/main/cities/sarma/baza_otdiha_bereg_baykala.html,База отдыха Берег Байкала,,,"Сарма, Иркутская область, Ольхонский район, местность Хужир-нугэ",53.08745,106.80195,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,5.0,Сарма,2.6 км,,,,,,,baza_otdiha_bereg_baykala.html,1
https://101hotels.com/main/cities/sarma/dom_na_baykale_3.html,В Сарме на Веселой,,500.0,"Сарма, Веселая 10 Дом",53.36066,107.03768,['АВТОСТОЯНКА'],ХОРОШО,8.5,7.0,Сарма,32.0 км,,,,,,,dom_na_baykale_3.html,0
https://101hotels.com/main/cities/leestvyanka/tepliy_stan.html,Теплый стан,,,"Листвянка, Куликова 52А",51.86072,104.86392,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,10.0,Листвянка,800 м,518 м,57.6 км,3.9 км,,,518.0,tepliy_stan.html,2
https://101hotels.com/main/cities/huzhir/otel_villa_malina.html,Отель Вилла Малина,4.0,14000.0,"Хужир, Voroshilova, 33",53.20094,107.35187,['АВТОСТОЯНКА'],ОТЛИЧНО,9.3,109.0,Хужир,1.0 км,28.0 км,155.5 км,232.0 км,,Завтрак,28000.0,otel_villa_malina.html,3
https://101hotels.com/main/cities/baikalsk/house_on_komsomolskaya_13-2.html,Дом для отпуска на Комсомольской 13-2,,5120.0,"Байкальск, ул. Комсомольская, д. 13-2",51.52528,104.13873,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,1.0,Байкальск,1.5 км,193 м,84.6 км,5.9 км,20.3 км,,193.0,house_on_komsomolskaya_13-2.html,1
https://101hotels.com/main/cities/goryachinsk/white_carriage_inn.html,Отель White Carriage Inn,,5500.0,"Горячинск, ул. Пионерская, д. 27",52.98696,108.29721,['АВТОСТОЯНКА'],ОТЛИЧНО,9.4,5.0,Горячинск,200 м,1.0 км,143.8 км,136.6 км,,Завтрак,1000.0,white_carriage_inn.html,1
https://101hotels.com/main/cities/sarma/uedinyonniy_domik_na_baykale_v_sarme.html,Уединённый домик на Байкале в Сарме,,3500.0,"Сарма, Деревня Сарма, улица Рыборазводная, 8",53.09978,106.84309,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.8,4.0,Сарма,600 м,,,,,,,uedinyonniy_domik_na_baykale_v_sarme.html,0
https://101hotels.com/main/cities/goryachinsk/yahta_piranya.html,Яхта Пиранья,,20000.0,"Турка, Рейдовая ул., 18",52.94312,108.22081,['АВТОСТОЯНКА'],,,,Турка,,,,,,Завтрак,,yahta_piranya.html,0
https://101hotels.com/main/cities/leestvyanka/holiday_home_vostorg.html,Восторг,,,"Листвянка, ул. Октябрьская, д. 15a",51.885395114933,104.82895,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'БАССЕЙН', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ХОРОШО,8.5,5.0,Листвянка,4.4 км,20 м,53.9 км,2.2 км,,,20.0,holiday_home_vostorg.html,2
https://101hotels.com/main/cities/huzhir/hotel_baikalsky.html,Отель Байкальский,,7000.0,"Хужир, Olkhonskaya, 10",53.19515,107.35739,"['БАНЯ/САУНА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,187.0,Хужир,1.0 км,27.3 км,154.9 км,232.1 км,,Завтрак,27300.0,hotel_baikalsky.html,3
https://101hotels.com/main/cities/baikalsk/dom_dlya_otpuska_v_baykalske.html,Дом для отпуска В Байкальске,,4230.0,"Байкальск, ул. Восточная, д. 5",51.51523,104.15399,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,1.0,Байкальск,1.5 км,1.4 км,85.5 км,7.2 км,19.0 км,,1400.0,dom_dlya_otpuska_v_baykalske.html,1
https://101hotels.com/main/cities/gremyachinsk/argo_9.html,Арго,,1600.0,"Гремячинск, Трактовая, 40",52.80457,107.98015,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",,,,Гремячинск,,,,,,,,argo_9.html,0
https://101hotels.com/main/cities/huzhir/irbis_hotel.html,Гостиница Ирбис,,6500.0,"Хужир, ул. Солнечная, д. 17",53.1951057,107.3487811,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА']",ОТЛИЧНО,9.3,123.0,Хужир,400 м,,154.9 км,231.6 км,,,,irbis_hotel.html,6
https://101hotels.com/main/cities/baikalsk/dom_dlya_otpuska_na_beryozovom.html,Дом для отпуска на Берёзовом,,3000.0,"Байкальск, Берёзовый пер., д. 15",51.52432,104.13853,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,1.0,Байкальск,1.4 км,300 м,84.7 км,5.9 км,20.3 км,,300.0,dom_dlya_otpuska_na_beryozovom.html,1
https://101hotels.com/main/cities/gremyachinsk/baikal_club_hostel.html,Baikal Club Hostel,,,"Гремячинск, лесной мкр-н, дом 5 с.Гремячинск, Бурятия",52.8036,107.97643,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ХОРОШО,8.7,37.0,Гремячинск,,,,,,,,baikal_club_hostel.html,0
https://101hotels.com/main/cities/leestvyanka/domik_dlya_semi.html,Дом для отпуска Семейный дом,,4000.0,"Листвянка, ул. Гудина, д. 86б",51.8498348,104.8824225,['АВТОСТОЯНКА'],ВЕЛИКОЛЕПНО,9.6,9.0,Листвянка,1.0 км,645 м,59.3 км,5.5 км,,,645.0,domik_dlya_semi.html,2
https://101hotels.com/main/cities/baikalsk/kosmos_2.html,Отель Космос,,,"Байкальск, Мкр Гагарина д 2а",51.52181,104.15183,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,9.1,29.0,Байкальск,1.7 км,639 м,84.8 км,6.8 км,19.4 км,Завтрак,639.0,kosmos_2.html,3
https://101hotels.com/main/cities/leestvyanka/dom_na_baykale.html,Дом для отпуска Дом на Байкале,,,"Листвянка, ул. Куликова, д. 57",51.861898,104.8645473,['АВТОСТОЯНКА'],ХОРОШО,8.7,1.0,Листвянка,800 м,700 м,57.5 км,3.9 км,,,700.0,dom_na_baykale.html,1
https://101hotels.com/main/cities/patroni/gostinitsa_baykal21.html,Отель Байкал 21,4.0,5000.0,"Патроны, Байкальский тракт, 21 км",52.18713,104.50942,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,24.0,Патроны,4.5 км,38.7 км,14.2 км,20.1 км,,Завтрак,38700.0,gostinitsa_baykal21.html,16
https://101hotels.com/main/cities/baikalsk/otel_melnitsa_2.html,Отель Мельница,,2500.0,"Байкальск, мкрн Красный Ключ, д. 9",51.51509,104.12248,"['БАНЯ/САУНА', 'МАНГАЛ', 'БЕСЕДКИ ДЛЯ ОТДЫХА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,134.0,Байкальск,800 м,1.2 км,85.9 км,5.3 км,21.1 км,Завтрак,1200.0,otel_melnitsa_2.html,2
https://101hotels.com/main/cities/leestvyanka/hostel_baykal.html,Хостел Байкал,,700.0,"Листвянка, ул. Куликова, 62г",51.85948,104.86486,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,8.9,29.0,Листвянка,700 м,,57.7 км,4.0 км,,,,hostel_baykal.html,1
https://101hotels.com/main/cities/huzhir/star_of_baikal.html,Отель Star of Baikal,,7000.0,"Хужир, Pereulok Gornyy 2",53.1957,107.33588,"['ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,37.0,Хужир,500 м,27.5 км,155.0 км,,,Завтрак,27500.0,star_of_baikal.html,2
https://101hotels.com/main/cities/baikalsk/hotel_kurshavel.html,Hotel Kurshavel,,2400.0,"Байкальск, мкр. Южный, 1 кв., д. 6",51.505747,104.14513,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,41.0,Байкальск,1.1 км,2.4 км,86.6 км,7.2 км,19.4 км,,2400.0,hotel_kurshavel.html,4
https://101hotels.com/main/cities/baikalsk/uyutniy_dvor.html,Уютный двор,4.0,3000.0,"Байкальск, Федеральная дорога м 55 Иркутск-Чита 146 км",51.51566,104.13683,['АВТОСТОЯНКА'],ХОРОШО,8.1,131.0,Байкальск,500 м,,85.7 км,6.2 км,20.2 км,,,uyutniy_dvor.html,0
https://101hotels.com/main/cities/leestvyanka/baykal_ersi_hotel.html,Отель Байкал Эрси,,5000.0,"Листвянка, ул. Чапаева, д. 65",45.472438,37.734165,"['БАНЯ/САУНА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,123.0,Листвянка,4809.2 км,4890.3 км,58.4 км,4.7 км,,,4890300.0,baykal_ersi_hotel.html,1
https://101hotels.com/main/cities/huzhir/gostiniy_dvor_4.html,Отель Гостиный Двор,,6500.0,"Хужир, Severnaya Ulitsa",53.19539,107.35498,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,1.0,Хужир,800 м,27.3 км,226.7 км,232.0 км,,,27300.0,gostiniy_dvor_4.html,1
https://101hotels.com/main/cities/goryachinsk/uyutniy_dom_6.html,Уютный дом,,4400.0,"Горячинск, Дачная, 9",52.98648,108.31255,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,7.0,Горячинск,800 м,,,,,,,uyutniy_dom_6.html,0
https://101hotels.com/main/cities/leestvyanka/daydream_forest_glamping_and_snow_hotel.html,Парк-Отель Долина Мечтателей Glamping и Снежный Отель,,8500.0,"Листвянка, Ulitsa Kulikova 136",51.87177,104.87109,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.8,75.0,Листвянка,1.6 км,1.7 км,56.8 км,4.2 км,,Завтрак,1700.0,daydream_forest_glamping_and_snow_hotel.html,1
https://101hotels.com/main/cities/huzhir/gostevoi_dom_alionka.html,Апартаменты Аленка,,9975.0,"Хужир, 12 Kirpichnaya Ulitsa",53.19827,107.34048,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,13.0,Хужир,600 м,27.8 км,155.3 км,,,,27800.0,gostevoi_dom_alionka.html,2
https://101hotels.com/main/cities/baikalsk/flat_for_rent.html,Flat For Rent,,1000.0,"Байкальск, Zheleznodorozhnaya 5 12",51.51968,104.13831,['АВТОСТОЯНКА'],ОТЛИЧНО,9.4,36.0,Байкальск,1.0 км,,85.2 км,6.0 км,20.2 км,,,flat_for_rent.html,0
https://101hotels.com/main/cities/leestvyanka/larus_hotel.html,Отель Лаус,,4200.0,"Листвянка, Oktybrskaya street 8d",51.87613,104.83185,"['ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,44.0,Листвянка,3.6 км,,54.9 км,1.7 км,,Завтрак,,larus_hotel.html,2
https://101hotels.com/main/cities/huzhir/usadba_shiginih.html,Отель Шигиных,,3200.0,"Хужир, Улица Таежная 38",53.18936,107.34954,"['ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,81.0,Хужир,600 м,26.7 км,154.2 км,,,,26700.0,usadba_shiginih.html,1
https://101hotels.com/main/cities/leestvyanka/mayachok.html,Отель Маячок,,4200.0,"Листвянка, 83 Ulitsa Gor'kogo",51.84768,104.87301,"['БАНЯ/САУНА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,147.0,Листвянка,1.1 км,10 м,59.2 км,5.1 км,,Завтрак,10.0,mayachok.html,2
https://101hotels.com/main/cities/baikalsk/guest_house_on_naberezhnaya_st.html,Guest House on Naberezhnaya st,,17250.0,"Байкальск, Naberezhnaya, 36",51.52551,104.1401,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА']",,,,Байкальск,1.6 км,,84.5 км,5.9 км,20.3 км,,,guest_house_on_naberezhnaya_st.html,0
https://101hotels.com/main/cities/leestvyanka/apartament26_in_baikal_hill_residence.html,"Апартаменты 26, Baikal Hill Residence",,9025.0,"Листвянка, Иркутская обл., пос. Листвянка, ул. Горная, 21 26",51.86098,104.86261,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.3,24.0,Листвянка,900 м,470 м,57.5 км,3.8 км,,,470.0,apartament26_in_baikal_hill_residence.html,0
https://101hotels.com/main/cities/huzhir/bb_gosti.html,Отель B&B Гости,,5985.0,"Хужир, Nagornaya Ulitsa 15A",53.1951,107.33651,['АВТОСТОЯНКА'],ОЧЕНЬ ХОРОШО,9.1,159.0,Хужир,500 м,27.4 км,154.8 км,151.8 км,,Завтрак,27400.0,bb_gosti.html,3
https://101hotels.com/main/cities/leestvyanka/baikal_hill_apartment.html,"Апартаменты 16, Baikal Hill",,7900.0,"Листвянка, Ул.Горная 21-16",51.86027,104.86198,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.6,2.0,Листвянка,900 м,385 м,57.5 км,3.8 км,,,385.0,baikal_hill_apartment.html,0
https://101hotels.com/main/cities/huzhir/art_otel_port_olhon.html,Отель Порт Ольхон,,12000.0,"Хужир, ул. Байкальская, д. 2",53.19357,107.33196,['АВТОСТОЯНКА'],ВЕЛИКОЛЕПНО,9.6,35.0,Хужир,700 м,27.3 км,154.8 км,230.5 км,,Завтрак,27300.0,art_otel_port_olhon.html,2
https://101hotels.com/main/cities/baikalsk/dom_komsomolskaya_12a.html,Дом для отпуска Комсомольская 12а,,6100.0,"Байкальск, ул. Комсомольская, д. 12а",51.5253,104.13838,['АВТОСТОЯНКА'],ОТЛИЧНО,9.4,6.0,Байкальск,1.5 км,194 м,84.6 км,5.8 км,20.4 км,,194.0,dom_komsomolskaya_12a.html,0
https://101hotels.com/main/cities/leestvyanka/apartment_in_baikal_hill_residence.html,Апартаменты Baikal Hill,,9300.0,"Листвянка, No.21, Gornaya Street, Apartment 19",51.85995,104.86178,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,9.8,62.0,Листвянка,900 м,351 м,57.5 км,3.8 км,,,351.0,apartment_in_baikal_hill_residence.html,0
https://101hotels.com/main/cities/baikalsk/apartamenti_na_gagarina_4.html,Апартаменты на Гагарина,,3000.0,"Байкальск, мкр Гагарина 187",51.51687,104.14826,['АВТОСТОЯНКА'],НОРМАЛЬНО,7.6,14.0,Байкальск,1.2 км,,85.4 км,6.8 км,19.4 км,,,apartamenti_na_gagarina_4.html,0
https://101hotels.com/main/cities/leestvyanka/olgas_baikal_guesthouse.html,Отель У Ольги на Байкале,,3200.0,"Листвянка, ул. Судзиловского, дом 11",51.85633,104.8632,[],ОТЛИЧНО,9.4,6.0,Листвянка,700 м,153 м,57.9 км,4.0 км,,Завтрак,153.0,olgas_baikal_guesthouse.html,1
https://101hotels.com/main/cities/leestvyanka/apartment_on_akademicheskaya_10.html,Апартаменты На Академической,,,"Листвянка, Akademicheskaya 10, apartment 34",51.86922,104.83335,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,8.9,6.0,Листвянка,3.1 км,287 м,55.8 км,2.1 км,,,287.0,apartment_on_akademicheskaya_10.html,0
https://101hotels.com/main/cities/leestvyanka/apartments_on_the_baikal.html,Апартаменты На Байкале,,10800.0,"Листвянка, Горная улица дом 21 Квартира 10",51.85995,104.86181,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",ОТЛИЧНО,9.4,20.0,Листвянка,900 м,353 м,57.5 км,3.8 км,,,353.0,apartments_on_the_baikal.html,1
https://101hotels.com/main/cities/bolshoe_goloustnoe/cottage_baikalskaya_podkova.html,Коттедж Байкальская подкова,,,"Большое Голоустное, ул. Харануты, д. 5",52.03910328964236,105.412,[],ОЧЕНЬ ХОРОШО,9.1,3.0,Большое Голоустное,200 м,1.6 км,76.7 км,45.4 км,,,1600.0,cottage_baikalskaya_podkova.html,3
https://101hotels.com/main/cities/maksimiha/baykal_park.html,Байкал Park,1.0,3200.0,"Максимиха, Опытная, 1",53.25716,108.72332,"['БАНЯ/САУНА', 'ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",,,,Максимиха,1.3 км,,,,,,,baykal_park.html,0
https://101hotels.com/main/cities/huzhir/baikal_nomad.html,Отель Байкал Номад,,1300.0,"Хужир, ул. Байкальская, д. 91",53.19703,107.36089,['АВТОСТОЯНКА'],ХОРОШО,8.1,4.0,Хужир,1.3 км,,155.1 км,,,,,baikal_nomad.html,0
https://101hotels.com/main/cities/ust-barguzin/baikal_family_hostel.html,Хостел Байкал,,,"Усть-Баргузин, Больничный пер.",53.40697,109.02682,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА']",,,,Усть-Баргузин,1.1 км,,208.0 км,,,,,baikal_family_hostel.html,0
https://101hotels.com/main/cities/maksimiha/baykalskoe_shale.html,Байкальское Шале,4.0,6900.0,"Максимиха, Счастливая 1",53.26314,108.74072,"['ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'АВТОСТОЯНКА']",ВЕЛИКОЛЕПНО,10.0,15.0,Максимиха,0 м,,,,,Завтрак,,baykalskoe_shale.html,0
https://101hotels.com/main/cities/leestvyanka/otel_podlemore.html,Мини-отель Подлеморье,1.0,3500.0,"Листвянка, ул. Горького, д. 31",51.85478,104.86205,['АВТОСТОЯНКА'],ХОРОШО,8.5,39.0,Листвянка,900 м,21 м,58.0 км,4.0 км,,Завтрак,21.0,otel_podlemore.html,3
https://101hotels.com/main/cities/leestvyanka/otdih_po-domashnemu.html,Апартаменты Отдых по-домашнему,,4165.0,"Листвянка, 10 Akademicheskaya Ulitsa 36",51.86942,104.83913,"['ДЕТСКАЯ ПЛОЩАДКА', 'АВТОСТОЯНКА']",ОЧЕНЬ ХОРОШО,9.1,10.0,Листвянка,2.7 км,476 м,55.8 км,2.1 км,,,476.0,otdih_po-domashnemu.html,0
https://101hotels.com/main/cities/huzhir/mini-hotel_viktoria.html,Мини-отель Виктория,,4800.0,"Хужир, Матросова, дом 6",53.19391,107.34388,"['БАНЯ/САУНА', 'ОХОТА/УСЛУГИ ЕГЕРЯ', 'РЫБАЛКА', 'ВЕРХОВАЯ ЕЗДА', 'АВТОСТОЯНКА']",НОРМАЛЬНО,7.6,0.0,Хужир,100 м,,154.8 км,,,,,mini-hotel_viktoria.html,0
